order_id,order_line_id,customer_id,product_id,location_id,order_datetime,quantity,unit_price
ORD0189,3,C677,P001,ST003,2024-01-23 15:40:47,4,48.02
ORD0190,1,C429,P007,ST001,2024-05-14 10:40:19,5,1917.54
ORD0190,2,C429,P025,ST001,2024-05-14 10:40:19,1,1241.69
ORD0191,1,C025,P007,WH003,2024-03-27 11:19:14,5,847.86
ORD0192,1,C467,P008,ST004,2024-09-24 22:48:09,5,773.71
ORD0192,2,C467,P004,ST004,2024-09-24 22:48:09,5,949.43
ORD0193,1,C905,P011,ST002,2024-04-14 05:00:08,3,653.71
ORD0193,2,C905,P014,ST002,2024-04-14 05:00:08,2,609.28
ORD0193,3,C905,P005,ST002,2024-04-14 05:00:08,5,24.75
ORD0194,1,C854,P015,ST003,2024-01-23 04:57:52,2,224.97
ORD0195,1,C840,P019,ST001,2024-01-25 13:40:50,1,328.87
ORD0195,2,C840,P016,ST001,2024-01-25 13:40:50,1,217.87
ORD0195,3,C840,P017,ST001,2024-01-25 13:40:50,4,1489.07
ORD0196,1,C396,P009,WH001,2024-02-16 14:49:57,1,279.40
ORD0196,2,C396,P024,WH001,2024-02-16 14:49:57,4,980.17
ORD0197,1,C915,P006,ST003,2024-07-23 14:35:02,4,793.15
ORD0197,2,C915,P009,ST003,2024-07-23 14:35:02,3,344.21
ORD0197,3,C915,P003,ST003,2024-07-23 14:35:02,5,1872.85
ORD0198,1,C127,P022,ST002,2024-08-29 12:08:25,5,34.71
ORD0198,2,C127,P019,ST002,2024-08-29 12:08:25,3,802.97
ORD0199,1,C730,P022,ST004,2024-01-14 17:50:22,1,92.86
ORD0199,2,C730,P020,ST004,2024-01-14 17:50:22,1,860.01
ORD0200,1,C808,P021,ST004,2024-05-07 12:34:46,3,768.61
ORD0201,1,C248,P022,WH002,2024-02-26 05:48:41,1,1778.06
ORD0201,2,C248,P019,WH002,2024-02-26 05:48:41,1,587.98
ORD0202,1,C893,P022,ST003,2024-06-18 17:52:41,5,352.58
ORD0202,2,C893,P007,ST003,2024-06-18 17:52:41,5,1282.12
ORD0202,3,C893,P007,ST003,2024-06-18 17:52:41,3,1154.54
ORD0203,1,C037,P003,WH002,2024-02-13 04:33:10,3,1667.28
ORD0203,2,C037,P025,WH002,2024-02-13 04:33:10,3,1025.55
ORD0203,3,C037,P002,WH002,2024-02-13 04:33:10,3,1050.52
ORD0204,1,C158,P017,WH002,2024-02-04 05:12:24,3,506.23
ORD0204,2,C158,P023,WH002,2024-02-04 05:12:24,4,689.37
ORD0205,1,C965,P003,ST002,2024-06-09 07:10:06,5,1827.73
ORD0205,2,C965,P011,ST002,2024-06-09 07:10:06,5,770.36
ORD0206,1,C724,P025,WH002,2024-11-14 12:07:02,1,1908.51
ORD0206,2,C724,P010,WH002,2024-11-14 12:07:02,4,217.69
ORD0206,3,C724,P009,WH002,2024-11-14 12:07:02,2,277.46
ORD0207,1,C650,P015,WH003,2024-08-03 05:56:10,1,718.88
ORD0207,2,C650,P006,WH003,2024-08-03 05:56:10,5,1794.19
ORD0207,3,C650,P003,WH003,2024-08-03 05:56:10,2,596.12
ORD0208,1,C915,P014,ST004,2024-08-26 11:55:45,4,1211.16
ORD0208,2,C915,P009,ST004,2024-08-26 11:55:45,1,1964.48
ORD0209,1,C924,P024,ST003,2024-11-16 17:15:37,2,1295.66
ORD0210,1,C582,P013,ST001,2024-10-23 10:22:20,2,1111.57
ORD0210,2,C582,P010,ST001,2024-10-23 10:22:20,1,1643.98
ORD0211,1,C228,P003,ST004,2024-12-25 03:42:00,2,884.62
ORD0211,2,C228,P002,ST004,2024-12-25 03:42:00,5,1097.85
ORD0212,1,C744,P017,WH003,2024-09-05 08:19:02,1,1317.14
ORD0212,2,C744,P020,WH003,2024-09-05 08:19:02,4,657.22
ORD0212,3,C744,P008,WH003,2024-09-05 08:19:02,4,1640.69
ORD0213,1,C147,P012,WH003,2024-08-29 14:58:36,3,1374.79
ORD0213,2,C147,P011,WH003,2024-08-29 14:58:36,3,35.20
ORD0214,1,C053,P019,ST001,2024-05-10 07:01:06,2,407.65
ORD0214,2,C053,P025,ST001,2024-05-10 07:01:06,3,827.65
ORD0215,1,C688,P003,WH001,2024-09-24 05:34:51,2,613.63
ORD0216,1,C788,P018,WH003,2024-02-11 06:21:23,5,586.49
ORD0216,2,C788,P003,WH003,2024-02-11 06:21:23,5,1402.52
ORD0217,1,C242,P005,ST002,2024-02-21 11:15:58,5,1158.05
ORD0217,2,C242,P015,ST002,2024-02-21 11:15:58,5,1855.03
ORD0217,3,C242,P006,ST002,2024-02-21 11:15:58,5,82.71
ORD0218,1,C680,P005,ST003,2024-02-21 12:00:03,1,507.84
ORD0219,1,C985,P003,ST003,2024-03-14 16:32:07,4,1512.11
ORD0219,2,C985,P001,ST003,2024-03-14 16:32:07,3,173.34
ORD0220,1,C993,P014,ST001,2024-10-07 02:51:32,1,1884.34
ORD0220,2,C993,P002,ST001,2024-10-07 02:51:32,1,1894.83
ORD0220,3,C993,P009,ST001,2024-10-07 02:51:32,2,953.57
ORD0221,1,C651,P013,ST004,2024-04-15 14:57:23,5,1269.38
ORD0221,2,C651,P016,ST004,2024-04-15 14:57:23,4,1026.69
ORD0222,1,C001,P014,ST003,2024-05-11 11:42:53,3,156.11
ORD0223,1,C121,P012,ST004,2024-06-05 03:46:44,3,1234.41
ORD0224,1,C325,P017,ST001,2024-11-26 05:45:46,5,294.25
ORD0224,2,C325,P002,ST001,2024-11-26 05:45:46,1,433.90
ORD0225,1,C283,P001,ST002,2024-03-23 08:36:12,1,1116.25
ORD0225,2,C283,P012,ST002,2024-03-23 08:36:12,5,1105.80
ORD0225,3,C283,P009,ST002,2024-03-23 08:36:12,2,659.73
ORD0226,1,C022,P008,WH004,2024-12-21 16:07:55,3,733.39
ORD0227,1,C632,P023,WH004,2024-01-05 00:50:28,1,724.00
ORD0228,1,C530,P007,WH001,2024-04-21 19:51:11,1,1298.89
ORD0229,1,C390,P001,ST001,2024-02-19 02:08:37,5,1788.26
ORD0229,2,C390,P024,ST001,2024-02-19 02:08:37,1,876.12
ORD0230,1,C184,P006,WH004,2024-03-02 19:42:42,3,679.35
ORD0230,2,C184,P025,WH004,2024-03-02 19:42:42,5,969.13
ORD0231,1,C164,P018,ST004,2024-09-22 18:12:56,2,544.81
ORD0231,2,C164,P019,ST004,2024-09-22 18:12:56,5,1420.99
ORD0232,1,C366,P010,WH001,2024-04-22 08:58:08,4,250.60
ORD0232,2,C366,P001,WH001,2024-04-22 08:58:08,5,1723.50
ORD0232,3,C366,P019,WH001,2024-04-22 08:58:08,2,70.18
ORD0233,1,C874,P024,WH001,2024-02-07 02:26:33,1,1008.95
ORD0234,1,C918,P013,WH004,2024-12-19 01:21:51,5,802.43
ORD0234,2,C918,P009,WH004,2024-12-19 01:21:51,3,958.33
ORD0235,1,C919,P023,WH003,2024-06-26 02:00:12,1,1212.39
ORD0236,1,C404,P005,ST001,2024-06-23 00:01:46,3,75.95
ORD0236,2,C404,P003,ST001,2024-06-23 00:01:46,5,1811.61
ORD0236,3,C404,P006,ST001,2024-06-23 00:01:46,3,471.25
ORD0237,1,C374,P021,WH004,2024-03-23 06:25:07,2,612.76
ORD0237,2,C374,P018,WH004,2024-03-23 06:25:07,4,1952.95
ORD0238,1,C736,P001,ST001,2024-05-31 17:59:46,1,543.66
ORD0238,2,C736,P001,ST001,2024-05-31 17:59:46,3,1547.90
ORD0238,3,C736,P011,ST001,2024-05-31 17:59:46,1,66.93
ORD0239,1,C802,P021,WH001,2024-04-14 07:13:05,3,808.70
ORD0239,2,C802,P025,WH001,2024-04-14 07:13:05,4,1127.92
ORD0239,3,C802,P002,WH001,2024-04-14 07:13:05,2,1012.83
ORD0240,1,C247,P025,WH003,2024-12-24 23:25:38,5,574.01
ORD0241,1,C087,P025,ST003,2024-10-04 12:02:39,1,453.13
ORD0241,2,C087,P011,ST003,2024-10-04 12:02:39,2,705.77
ORD0241,3,C087,P004,ST003,2024-10-04 12:02:39,2,1884.20
ORD0242,1,C283,P015,WH002,2024-03-13 23:50:16,5,338.60
ORD0242,2,C283,P017,WH002,2024-03-13 23:50:16,1,172.14
ORD0242,3,C283,P019,WH002,2024-03-13 23:50:16,5,431.83
ORD0243,1,C315,P001,ST003,2024-08-04 19:06:28,3,1002.40
ORD0244,1,C373,P008,WH002,2024-07-20 12:03:40,2,1170.74
ORD0244,2,C373,P009,WH002,2024-07-20 12:03:40,4,1742.23
ORD0245,1,C036,P013,WH002,2024-09-07 18:19:56,2,533.96
ORD0246,1,C259,P020,WH004,2024-02-27 06:03:32,5,875.91
ORD0246,2,C259,P011,WH004,2024-02-27 06:03:32,3,1773.08
ORD0247,1,C673,P007,WH002,2024-11-23 04:31:56,3,542.61
ORD0247,2,C673,P011,WH002,2024-11-23 04:31:56,5,1529.44
ORD0247,3,C673,P013,WH002,2024-11-23 04:31:56,3,1713.69
ORD0248,1,C670,P019,WH001,2024-05-20 15:51:15,3,1962.80
ORD0248,2,C670,P025,WH001,2024-05-20 15:51:15,2,652.91
ORD0248,3,C670,P002,WH001,2024-05-20 15:51:15,2,1306.10
ORD0249,1,C191,P008,ST002,2024-11-25 23:41:41,5,1049.98
ORD0249,2,C191,P018,ST002,2024-11-25 23:41:41,2,1205.73
ORD0249,3,C191,P017,ST002,2024-11-25 23:41:41,2,71.86
ORD0250,1,C208,P013,ST002,2024-12-04 13:04:51,5,1841.20
ORD0251,1,C726,P016,WH004,2024-06-17 07:21:34,5,1490.17
ORD0251,2,C726,P002,WH004,2024-06-17 07:21:34,3,1633.20
ORD0251,3,C726,P003,WH004,2024-06-17 07:21:34,2,1523.95
ORD0252,1,C326,P012,WH003,2024-07-28 08:48:39,2,899.57
ORD0252,2,C326,P025,WH003,2024-07-28 08:48:39,5,1658.76
ORD0253,1,C405,P008,ST001,2024-05-01 03:19:54,3,836.61
ORD0254,1,C099,P005,ST001,2024-11-02 09:18:56,1,206.87
ORD0255,1,C271,P006,WH002,2024-04-03 23:58:43,4,764.90
ORD0255,2,C271,P014,WH002,2024-04-03 23:58:43,4,1386.15
ORD0255,3,C271,P015,WH002,2024-04-03 23:58:43,1,648.86
ORD0256,1,C102,P008,WH003,2024-07-23 03:33:14,2,1459.64
ORD0256,2,C102,P011,WH003,2024-07-23 03:33:14,1,1819.78
ORD0257,1,C534,P020,ST001,2024-10-01 01:52:36,1,1027.12
ORD0257,2,C534,P006,ST001,2024-10-01 01:52:36,2,1957.05
ORD0257,3,C534,P005,ST001,2024-10-01 01:52:36,2,271.42
ORD0258,1,C888,P007,WH003,2024-02-01 22:48:36,1,109.40
ORD0258,2,C888,P015,WH003,2024-02-01 22:48:36,3,653.32
ORD0258,3,C888,P007,WH003,2024-02-01 22:48:36,2,1488.73
ORD0259,1,C870,P022,ST001,2024-03-11 00:49:55,5,594.94
ORD0259,2,C870,P004,ST001,2024-03-11 00:49:55,3,1823.77
ORD0260,1,C080,P017,WH002,2024-09-19 08:25:15,2,1966.78
ORD0261,1,C702,P011,WH004,2024-10-15 23:07:26,3,315.85
ORD0262,1,C923,P019,WH003,2024-05-20 18:53:50,2,1539.50
ORD0263,1,C639,P014,WH002,2024-03-09 07:54:39,1,88.90
ORD0263,2,C639,P018,WH002,2024-03-09 07:54:39,2,1212.23
ORD0263,3,C639,P013,WH002,2024-03-09 07:54:39,4,434.57
ORD0264,1,C305,P014,ST003,2024-07-03 01:08:52,3,1702.03
ORD0264,2,C305,P018,ST003,2024-07-03 01:08:52,1,1838.37
ORD0265,1,C837,P022,WH002,2024-02-25 11:12:04,3,952.33
ORD0265,2,C837,P008,WH002,2024-02-25 11:12:04,1,864.21
ORD0266,1,C564,P008,WH001,2024-12-30 04:49:10,3,103.16
ORD0266,2,C564,P013,WH001,2024-12-30 04:49:10,2,1870.79
ORD0267,1,C608,P015,WH002,2024-01-26 23:04:21,2,416.10
ORD0267,2,C608,P019,WH002,2024-01-26 23:04:21,3,799.93
ORD0267,3,C608,P005,WH002,2024-01-26 23:04:21,4,160.17
ORD0268,1,C609,P003,ST003,2024-04-27 18:26:53,4,1847.24
ORD0268,2,C609,P025,ST003,2024-04-27 18:26:53,5,1294.39
ORD0269,1,C279,P013,ST004,2024-04-26 21:17:35,1,499.76
ORD0269,2,C279,P011,ST004,2024-04-26 21:17:35,2,546.60
ORD0269,3,C279,P001,ST004,2024-04-26 21:17:35,1,845.54
ORD0270,1,C620,P016,WH003,2024-10-19 02:08:28,2,336.84
ORD0270,2,C620,P015,WH003,2024-10-19 02:08:28,2,157.30
ORD0270,3,C620,P010,WH003,2024-10-19 02:08:28,1,1338.80
ORD0271,1,C867,P003,ST003,2024-12-24 13:01:40,4,513.02
ORD0272,1,C266,P005,WH003,2024-01-21 21:47:39,2,835.15
ORD0273,1,C067,P017,ST003,2024-08-28 01:26:39,3,457.99
ORD0273,2,C067,P023,ST003,2024-08-28 01:26:39,4,309.47
ORD0274,1,C268,P005,ST003,2024-03-31 15:39:11,5,924.85
ORD0274,2,C268,P016,ST003,2024-03-31 15:39:11,2,1615.41
ORD0275,1,C983,P014,WH001,2024-04-09 21:12:10,2,1618.51
ORD0276,1,C155,P025,ST001,2024-11-20 19:58:45,4,747.32
ORD0276,2,C155,P018,ST001,2024-11-20 19:58:45,5,405.45
ORD0277,1,C776,P005,WH004,2024-09-21 01:44:18,1,1809.34
ORD0277,2,C776,P001,WH004,2024-09-21 01:44:18,3,1550.10
ORD0277,3,C776,P012,WH004,2024-09-21 01:44:18,1,543.55
ORD0278,1,C438,P021,ST002,2024-06-27 22:25:21,1,10.80
ORD0278,2,C438,P020,ST002,2024-06-27 22:25:21,5,57.14
ORD0279,1,C749,P023,WH001,2024-12-13 04:01:35,2,248.46
ORD0279,2,C749,P015,WH001,2024-12-13 04:01:35,5,731.16
ORD0279,3,C749,P005,WH001,2024-12-13 04:01:35,4,843.73
ORD0280,1,C597,P001,WH001,2024-07-05 00:38:04,3,882.29
ORD0281,1,C347,P013,ST003,2024-07-08 10:04:18,1,1039.92
ORD0281,2,C347,P002,ST003,2024-07-08 10:04:18,2,308.15
ORD0281,3,C347,P024,ST003,2024-07-08 10:04:18,4,62.62
ORD0282,1,C494,P011,WH001,2024-02-27 02:33:32,3,1641.04
ORD0282,2,C494,P010,WH001,2024-02-27 02:33:32,3,132.85
ORD0283,1,C029,P014,ST003,2024-01-26 00:31:16,4,118.33
ORD0284,1,C841,P010,ST004,2024-11-21 14:51:34,5,1144.08
ORD0284,2,C841,P017,ST004,2024-11-21 14:51:34,3,1495.47
ORD0284,3,C841,P002,ST004,2024-11-21 14:51:34,5,1393.62
ORD0285,1,C958,P020,ST003,2024-12-29 16:40:18,4,643.95
ORD0285,2,C958,P016,ST003,2024-12-29 16:40:18,3,604.64
ORD0286,1,C635,P006,ST003,2024-12-14 18:10:03,3,519.22
ORD0287,1,C049,P024,WH004,2024-10-09 21:38:39,2,1289.77
ORD0287,2,C049,P015,WH004,2024-10-09 21:38:39,1,302.56
ORD0288,1,C523,P008,WH003,2024-07-09 10:13:36,1,1353.98
ORD0288,2,C523,P022,WH003,2024-07-09 10:13:36,1,1172.87
ORD0289,1,C414,P018,ST003,2024-11-23 02:57:46,2,339.87
ORD0289,2,C414,P017,ST003,2024-11-23 02:57:46,5,368.25
ORD0289,3,C414,P007,ST003,2024-11-23 02:57:46,1,1247.43
ORD0290,1,C102,P013,ST002,2024-05-19 20:03:47,4,677.03
ORD0290,2,C102,P024,ST002,2024-05-19 20:03:47,2,1105.95
ORD0290,3,C102,P013,ST002,2024-05-19 20:03:47,3,385.90
ORD0291,1,C986,P013,WH002,2024-11-04 03:25:01,4,1097.82
ORD0291,2,C986,P020,WH002,2024-11-04 03:25:01,4,712.00
ORD0291,3,C986,P008,WH002,2024-11-04 03:25:01,3,1761.62
ORD0292,1,C770,P023,WH003,2024-05-03 17:37:31,2,101.30
ORD0293,1,C391,P017,WH001,2024-05-18 17:56:47,3,386.26
ORD0294,1,C435,P015,WH003,2024-06-27 00:51:54,4,667.61
ORD0295,1,C765,P020,ST001,2024-06-03 02:30:53,2,1441.14
ORD0295,2,C765,P003,ST001,2024-06-03 02:30:53,1,624.79
ORD0296,1,C292,P010,WH001,2024-02-21 17:26:20,4,173.86
ORD0296,2,C292,P011,WH001,2024-02-21 17:26:20,2,946.44
ORD0297,1,C182,P015,WH003,2024-05-13 09:20:21,3,723.73
ORD0297,2,C182,P025,WH003,2024-05-13 09:20:21,3,1571.26
ORD0298,1,C743,P012,ST003,2024-07-24 12:26:28,1,999.04
ORD0298,2,C743,P014,ST003,2024-07-24 12:26:28,3,734.43
ORD0298,3,C743,P025,ST003,2024-07-24 12:26:28,2,1768.31
ORD0299,1,C833,P017,ST003,2024-09-23 15:15:32,5,1625.63
ORD0300,1,C567,P010,WH001,2024-02-13 23:07:04,4,399.67
ORD0301,1,C416,P017,ST002,2024-03-07 00:36:29,3,925.11
ORD0301,2,C416,P009,ST002,2024-03-07 00:36:29,5,91.88
ORD0301,3,C416,P015,ST002,2024-03-07 00:36:29,5,1934.05
ORD0302,1,C387,P016,WH003,2024-02-10 18:07:43,4,1158.92
ORD0303,1,C317,P024,WH003,2024-01-05 06:46:27,4,1420.24
ORD0304,1,C761,P007,WH002,2024-07-10 19:56:34,5,1692.65
ORD0304,2,C761,P018,WH002,2024-07-10 19:56:34,4,518.38
ORD0305,1,C030,P008,ST004,2024-01-30 09:31:46,5,548.38
ORD0305,2,C030,P022,ST004,2024-01-30 09:31:46,1,1741.54
ORD0306,1,C575,P008,ST002,2024-04-14 12:53:49,2,111.71
ORD0307,1,C916,P025,ST002,2024-02-07 07:12:30,1,817.55
ORD0307,2,C916,P011,ST002,2024-02-07 07:12:30,2,1162.99
ORD0308,1,C315,P006,ST002,2024-10-16 21:46:50,2,1281.10
ORD0309,1,C048,P005,WH004,2024-11-15 15:49:27,5,370.46
ORD0309,2,C048,P020,WH004,2024-11-15 15:49:27,5,1058.94
ORD0310,1,C869,P006,ST003,2024-11-10 05:57:29,2,756.12
ORD0310,2,C869,P013,ST003,2024-11-10 05:57:29,2,745.99
ORD0311,1,C586,P007,WH004,2024-04-29 09:30:09,4,443.03
ORD0311,2,C586,P017,WH004,2024-04-29 09:30:09,2,960.69
ORD0312,1,C617,P023,WH001,2024-08-23 22:01:53,3,1089.35
ORD0312,2,C617,P016,WH001,2024-08-23 22:01:53,3,522.35
ORD0312,3,C617,P023,WH001,2024-08-23 22:01:53,5,589.43
ORD0313,1,C531,P014,WH001,2024-10-01 10:05:02,1,606.69
ORD0314,1,C537,P010,ST001,2024-06-15 18:56:21,4,873.01
ORD0314,2,C537,P021,ST001,2024-06-15 18:56:21,2,1784.08
ORD0314,3,C537,P001,ST001,2024-06-15 18:56:21,1,1081.27
ORD0315,1,C487,P024,ST004,2024-03-10 23:34:55,1,572.23
ORD0315,2,C487,P024,ST004,2024-03-10 23:34:55,2,61.09
ORD0315,3,C487,P020,ST004,2024-03-10 23:34:55,1,316.38
ORD0316,1,C592,P023,WH002,2024-12-15 07:26:17,5,66.88
ORD0317,1,C546,P020,WH002,2024-11-01 12:43:33,1,775.08
ORD0317,2,C546,P005,WH002,2024-11-01 12:43:33,3,1155.57
ORD0317,3,C546,P024,WH002,2024-11-01 12:43:33,5,1578.92
ORD0318,1,C882,P013,WH003,2024-11-02 17:37:46,2,1502.22
ORD0319,1,C320,P013,ST004,2024-06-02 14:36:07,5,38.00
ORD0319,2,C320,P014,ST004,2024-06-02 14:36:07,1,1534.91
ORD0320,1,C528,P005,WH003,2024-12-17 20:42:49,3,205.56
ORD0320,2,C528,P024,WH003,2024-12-17 20:42:49,5,1324.18
ORD0321,1,C704,P008,ST002,2024-07-18 06:27:24,1,598.52
ORD0321,2,C704,P004,ST002,2024-07-18 06:27:24,1,1501.06
ORD0322,1,C966,P010,ST003,2024-07-03 04:33:25,1,523.16
ORD0322,2,C966,P006,ST003,2024-07-03 04:33:25,1,1455.03
ORD0323,1,C970,P018,WH002,2024-11-18 10:03:28,2,1108.69
ORD0324,1,C232,P023,ST004,2024-04-19 16:56:49,5,395.71
ORD0325,1,C644,P019,ST004,2024-11-08 01:01:50,5,834.98
ORD0326,1,C217,P007,ST003,2024-10-14 13:50:19,3,551.59
ORD0327,1,C816,P004,ST003,2024-05-10 19:37:29,2,587.10
ORD0327,2,C816,P003,ST003,2024-05-10 19:37:29,4,850.92
ORD0327,3,C816,P004,ST003,2024-05-10 19:37:29,2,295.58
ORD0328,1,C766,P025,WH004,2024-08-28 08:42:10,5,464.29
ORD0329,1,C162,P023,ST004,2024-09-30 01:13:51,3,1874.96
ORD0329,2,C162,P021,ST004,2024-09-30 01:13:51,1,774.35
ORD0330,1,C412,P001,WH002,2024-04-09 00:21:16,1,1260.20
ORD0330,2,C412,P003,WH002,2024-04-09 00:21:16,4,1710.64
ORD0330,3,C412,P011,WH002,2024-04-09 00:21:16,3,919.60
ORD0331,1,C895,P015,ST004,2024-08-11 16:44:51,3,1782.95
ORD0332,1,C236,P001,ST002,2024-04-16 11:28:23,4,1960.09
ORD0332,2,C236,P008,ST002,2024-04-16 11:28:23,1,411.53
ORD0332,3,C236,P006,ST002,2024-04-16 11:28:23,2,743.08
ORD0333,1,C111,P020,ST004,2024-11-22 13:56:47,2,72.24
ORD0333,2,C111,P009,ST004,2024-11-22 13:56:47,2,709.17
ORD0333,3,C111,P015,ST004,2024-11-22 13:56:47,2,1130.91
ORD0334,1,C876,P012,ST003,2024-01-21 03:01:16,2,191.70
ORD0334,2,C876,P014,ST003,2024-01-21 03:01:16,3,251.58
ORD0335,1,C423,P008,ST001,2024-08-04 08:54:26,3,788.50
ORD0336,1,C645,P019,ST001,2024-01-19 13:23:16,1,1393.75
ORD0336,2,C645,P021,ST001,2024-01-19 13:23:16,1,897.40
ORD0337,1,C160,P025,WH002,2024-05-30 05:38:03,2,474.91
ORD0337,2,C160,P010,WH002,2024-05-30 05:38:03,2,1378.35
ORD0337,3,C160,P024,WH002,2024-05-30 05:38:03,5,1047.08
ORD0338,1,C056,P002,ST004,2024-07-09 23:28:01,4,1817.29
ORD0339,1,C208,P001,ST004,2024-11-29 08:44:21,3,1491.03
ORD0339,2,C208,P011,ST004,2024-11-29 08:44:21,2,624.62
ORD0340,1,C701,P024,ST003,2024-10-07 20:36:12,1,1203.83
ORD0341,1,C372,P003,ST003,2024-03-14 17:53:04,2,500.32
ORD0342,1,C272,P019,ST004,2024-05-14 09:16:04,4,1309.53
ORD0342,2,C272,P001,ST004,2024-05-14 09:16:04,3,1106.35
ORD0342,3,C272,P025,ST004,2024-05-14 09:16:04,2,1529.24
ORD0343,1,C541,P008,WH001,2024-06-02 04:45:48,5,960.12
ORD0344,1,C312,P015,ST004,2024-11-13 20:55:01,1,222.92
ORD0345,1,C708,P012,ST004,2024-03-07 00:05:52,2,1305.81
ORD0345,2,C708,P020,ST004,2024-03-07 00:05:52,3,950.31
ORD0345,3,C708,P009,ST004,2024-03-07 00:05:52,3,1427.43
ORD0346,1,C195,P025,WH002,2024-06-22 12:37:01,1,1751.06
ORD0347,1,C591,P017,ST002,2024-03-31 05:33:34,3,1991.29
ORD0347,2,C591,P024,ST002,2024-03-31 05:33:34,3,348.16
ORD0348,1,C412,P023,WH001,2024-06-29 09:41:17,3,791.61
ORD0348,2,C412,P008,WH001,2024-06-29 09:41:17,1,1619.19
ORD0348,3,C412,P019,WH001,2024-06-29 09:41:17,3,1558.35
ORD0349,1,C899,P021,ST002,2024-10-08 20:19:02,5,1385.51
ORD0349,2,C899,P005,ST002,2024-10-08 20:19:02,3,494.12
ORD0349,3,C899,P024,ST002,2024-10-08 20:19:02,4,1272.61
ORD0350,1,C412,P024,WH001,2024-08-16 07:41:07,1,1575.40
ORD0350,2,C412,P016,WH001,2024-08-16 07:41:07,4,1353.36
ORD0350,3,C412,P016,WH001,2024-08-16 07:41:07,1,1018.71
ORD0351,1,C394,P002,WH002,2024-11-06 05:53:22,2,207.98
ORD0351,2,C394,P016,WH002,2024-11-06 05:53:22,2,1930.64
ORD0352,1,C670,P008,WH004,2024-03-17 08:21:40,1,354.93
ORD0352,2,C670,P001,WH004,2024-03-17 08:21:40,3,1027.14
ORD0353,1,C651,P014,ST004,2024-01-28 16:02:02,4,1754.32
ORD0353,2,C651,P016,ST004,2024-01-28 16:02:02,1,933.02
ORD0354,1,C360,P022,WH004,2024-06-22 11:05:26,1,298.28
ORD0354,2,C360,P021,WH004,2024-06-22 11:05:26,5,994.59
ORD0354,3,C360,P010,WH004,2024-06-22 11:05:26,2,341.09
ORD0355,1,C544,P009,WH004,2024-04-19 11:23:33,2,1653.90
ORD0355,2,C544,P006,WH004,2024-04-19 11:23:33,1,1155.50
ORD0356,1,C678,P019,ST003,2024-05-28 21:43:42,5,75.56
ORD0356,2,C678,P006,ST003,2024-05-28 21:43:42,1,790.61
ORD0356,3,C678,P005,ST003,2024-05-28 21:43:42,4,1957.76
ORD0357,1,C235,P015,WH003,2024-07-30 18:50:32,4,480.50
ORD0358,1,C969,P018,ST001,2024-11-20 14:17:11,2,789.64
ORD0358,2,C969,P010,ST001,2024-11-20 14:17:11,5,478.57
ORD0359,1,C266,P025,ST003,2024-10-30 17:04:21,5,1336.65
ORD0359,2,C266,P008,ST003,2024-10-30 17:04:21,5,867.68
ORD0359,3,C266,P005,ST003,2024-10-30 17:04:21,2,1315.93
ORD0360,1,C726,P004,WH001,2024-05-21 00:23:57,2,1079.90
ORD0361,1,C153,P015,ST002,2024-07-29 10:57:18,2,795.52
ORD0361,2,C153,P014,ST002,2024-07-29 10:57:18,4,770.96
ORD0361,3,C153,P009,ST002,2024-07-29 10:57:18,5,1273.09
ORD0362,1,C237,P025,WH003,2024-08-07 12:55:17,4,1565.26
ORD0362,2,C237,P017,WH003,2024-08-07 12:55:17,1,1014.81
ORD0362,3,C237,P005,WH003,2024-08-07 12:55:17,2,276.43
ORD0363,1,C910,P021,WH003,2024-01-10 21:50:54,3,1237.12
ORD0364,1,C432,P018,ST004,2024-08-01 09:34:20,3,1997.61
ORD0365,1,C169,P012,WH002,2024-09-28 21:09:43,4,91.54
ORD0365,2,C169,P022,WH002,2024-09-28 21:09:43,1,959.36
ORD0366,1,C504,P002,ST002,2024-05-19 19:14:56,3,1867.51
ORD0366,2,C504,P024,ST002,2024-05-19 19:14:56,3,1434.73
ORD0367,1,C952,P008,WH003,2024-08-30 05:49:54,2,1431.78
ORD0367,2,C952,P024,WH003,2024-08-30 05:49:54,2,159.83
ORD0368,1,C270,P007,ST001,2024-05-12 00:46:04,5,1560.59
ORD0368,2,C270,P006,ST001,2024-05-12 00:46:04,1,1197.44
ORD0368,3,C270,P017,ST001,2024-05-12 00:46:04,3,422.65
ORD0369,1,C775,P004,ST004,2024-12-20 14:42:27,4,1701.19
ORD0370,1,C403,P005,ST002,2024-06-28 12:17:36,2,1384.17
ORD0371,1,C039,P007,ST002,2024-05-09 18:31:30,1,336.16
ORD0371,2,C039,P024,ST002,2024-05-09 18:31:30,5,1283.18
ORD0371,3,C039,P014,ST002,2024-05-09 18:31:30,5,455.13
ORD0372,1,C513,P019,WH004,2024-11-21 09:31:35,1,131.65
ORD0372,2,C513,P010,WH004,2024-11-21 09:31:35,3,960.57
ORD0372,3,C513,P021,WH004,2024-11-21 09:31:35,3,676.67
ORD0373,1,C608,P016,ST004,2024-10-13 21:35:00,2,144.09
ORD0373,2,C608,P015,ST004,2024-10-13 21:35:00,5,746.21
ORD0373,3,C608,P009,ST004,2024-10-13 21:35:00,1,1758.78
ORD0374,1,C620,P023,WH004,2024-09-24 12:19:17,5,633.75
ORD0375,1,C421,P017,ST002,2024-04-03 03:06:00,1,82.21
